,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,wav_filename,example_number,recording_start_s,recording_stop_s
0,-0.40595523,-0.17647877,0.053946674,0.27847546,0.15774341,-0.53989106,-0.4040182,-0.092133306,-0.3070745,-0.6008527,-0.6653813,-0.45815438,-0.33378753,-0.24012965,-0.16172844,-0.41682708,-0.020235108,0.066232294,0.19609295,-0.39995936,0.9821599,-0.31122518,0.03191676,0.09640376,-0.01062879,0.1366061,-0.28681034,-0.021564241,0.35850057,-0.32865578,-0.32981953,-0.21775803,0.15052141,0.8187975,0.14694741,-0.2957412,-0.41527557,-0.160775,-0.15594852,-0.15031987,-0.11239585,0.38390654,0.2703103,-0.28980556,0.28061467,-0.02563648,0.24074036,0.51592535,-0.11738449,0.05733812,-0.18971045,-0.4788583,-0.63012856,-0.29764527,-0.15091926,0.075624526,0.63188845,-0.50998104,0.7662723,0.13613151,-0.2440441,-0.32741493,-0.4924298,-0.3128032,-0.24101081,-0.25750166,-0.50891197,0.5479904,-0.32073355,-0.16066393,-0.04183524,0.005812049,-0.7002664,-0.21961743,0.17457926,0.15233138,-0.10435225,0.7393642,0.31779188,0.15641502,0.38145998,1.0468426,-0.330605,-0.56382936,0.7305305,-0.12887827,0.4508858,0.25961578,-0.23751913,0.13887464,-0.2589428,-0.0927802,0.051924244,-0.19906875,0.22164063,0.45531636,-0.1492757,-0.441667,-0.5692122,-0.10916045,0.0065120338,-0.008445889,-0.0712985,0.35572264,-0.17190099,-0.6611896,0.8678786,-0.4503834,0.3770096,-0.2980522,-0.48368526,-0.28313366,0.37761515,-0.13989383,-0.43142116,-0.09468973,-0.3651969,-0.12243374,-0.8183248,0.13704431,-0.07134391,-0.2927651,-0.22184947,0.03039296,-0.15716529,-0.50274384,0.5580069,-0.4216137,181227-053002-437599-806141979,0,0.0,0.96
1,-0.6955079,-0.33719805,0.5017228,0.48582003,-0.15193777,-0.42833915,-0.16618301,-0.37072104,-0.83239734,-0.39097434,-0.7415154,-0.045528397,-0.41740584,-0.5613708,-0.34519473,-0.2540558,0.15320267,-0.008568704,0.29784262,-0.5401486,1.1483343,-0.38065565,-0.23080385,-0.07810223,-0.5381428,-0.369042,-0.5611069,-0.2709507,0.5578784,-0.6935356,-0.59753984,-0.5509379,0.4219722,0.9600064,-0.27998987,-0.34206814,-0.7484462,-0.5700309,0.008055307,-0.02210915,-0.34946784,0.6079652,1.0315391,-0.30094784,0.4265812,-0.18370989,-0.364599,0.4321316,-0.10769498,0.47895473,-0.33424473,-0.53515494,-1.2868435,-0.3866912,-0.8676799,0.4810865,0.58177835,-0.4236393,1.2251688,-0.32958445,-0.43275467,-0.3994363,-0.8031998,-0.6213683,-0.19275138,-0.27878886,-0.69149965,0.40597898,-0.4833204,-0.41104928,-0.025915353,-0.06420994,-0.85074824,-0.65956354,0.12470283,0.056522623,-0.5739057,0.77024215,0.20083395,0.08433801,0.83981514,2.0003223,-0.43513694,-0.81686527,0.52788126,-0.23711598,0.98200023,0.12822464,-0.16498147,0.07954031,-0.34063458,-0.39584574,-0.17749336,-0.7816236,-0.050247014,0.27241522,-0.32744092,-0.76015276,-0.7611583,-0.17698908,-0.07097364,-0.23890275,-0.5263415,-0.094925225,-0.11028646,-0.8056389,0.5413238,-0.42827016,-0.11948565,-0.41624445,-0.4077174,0.29320705,0.5954378,-0.019460514,-0.32769156,-0.0672372,-0.40168682,-0.45536935,-0.59202313,-0.26957422,-0.38337094,-0.3575367,-0.16818741,0.21641381,-0.0046815053,-0.73971665,1.0262799,-0.33356273,181227-053002-437599-806141979,1,0.96,1.92
2,-0.7028643,-0.08094734,0.2949023,0.35618916,-0.0052403957,-0.38672075,-0.24758723,0.05218047,-0.41819918,-0.28967193,-0.40648118,-0.2479117,-0.046512775,-0.4398309,-0.2317535,-0.14788249,0.28332284,0.12609935,-0.035635635,-0.494589,0.5605769,-0.23560768,-0.1672716,-0.09208952,-0.03245315,0.014222652,-0.3642617,-0.35314116,0.21185255,-0.34942526,-0.21229547,-0.074085474,0.35032576,0.711818,0.093718365,-0.16666715,-0.43022275,-0.20392515,-0.15362382,-0.14847782,0.043925256,0.3194924,0.2312172,-0.0083010495,0.12260023,-0.19267952,0.3104091,0.75323963,-0.2100718,0.32968026,-0.20837064,-0.57929677,-0.77607596,-0.1305417,-0.1047076,0.031225428,0.7388178,-0.011926964,0.85304236,-0.049862158,-0.23488492,-0.26047832,-0.4648953,-0.6783396,-0.211824,-0.25571573,-0.39646786,0.44371808,-0.11705269,-0.33364108,-0.210711,-0.05420941,-0.73403466,-0.2657933,0.078844726,0.0647012,-0.16631569,0.4363174,0.42245835,0.22852783,0.08988316,1.1412795,-0.138886,-0.6457341,0.62064457,0.07717183,0.569713,0.3044569,-0.1420409,0.24480543,-0.3094293,-0.27625033,-0.25675523,-0.07093656,0.1232464,0.7923267,-0.21692795,-0.47374257,-0.3173914,-0.25442302,0.0832226,0.25008583,-0.07764526,0.18929647,-0.29756293,-0.8093317,0.77961934,-0.43074438,0.5443657,-0.3347486,-0.3917897,-0.06569713,0.40304777,-0.062150303,-0.35517317,0.050085247,-0.29317686,-0.36815608,-0.37048206,-0.08068078,-0.24392788,-0.031236872,-0.20135383,0.0008234978,0.03302493,-0.61789095,0.3708195,-0.40189022,181227-053002-437599-806141979,2,1.92,2.88
3,-0.11267048,0.16225985,0.05027902,0.22279137,-0.33981192,-0.54905295,-0.52613163,0.07168521,-0.96012765,-0.20579267,-0.094536126,-0.52057403,-0.25987065,-0.32761747,-0.11406591,-0.5355205,-0.6296992,-0.036358833,-0.06199397,-0.5148878,0.21079126,-0.82480156,-0.41395962,-0.27933332,0.3758057,-0.16248742,-0.21100527,-0.059487287,-0.093270585,-0.09174499,-0.44536614,-0.06446299,-0.09179491,0.43030784,-0.4221383,-0.08017987,-0.5220047,0.35484126,-0.1074871,-0.27361888,0.43347827,-0.3422318,0.35407367,-0.09295799,-0.086034924,-0.12089482,1.0306115,0.12190443,0.8606557,-0.04666969,0.068340555,-0.41958076,-0.5669045,-0.8725789,0.10847095,-0.18859467,1.5610917,0.006473437,-0.031106442,-0.24605832,0.029581577,-0.41805887,-0.032694638,-0.17460512,-0.37622735,-0.32391137,-0.14882201,-0.07472257,0.09401942,0.15914223,0.030515121,0.14102039,-0.29820246,-0.51071817,-0.1119751,0.3143166,-0.10197796,1.2397251,-0.22105685,-0.09368983,-0.313576,0.49382967,0.19715545,-0.41089365,0.6627763,-0.02293098,-0.10799298,-0.009800211,-0.43219966,0.5089573,-0.27511832,0.5516688,-0.13896722,0.89340055,0.7159385,0.440505,0.6886961,-0.34500644,-0.30582374,0.76408255,0.37069792,0.20382714,0.21695061,-0.15961921,-0.43818298,-0.31946182,0.4975283,-0.13986526,-0.43624732,-0.08688165,-0.33003005,0.72611475,-0.14750364,-0.2666675,-0.2069908,-0.22823617,-0.33687797,-0.24849924,0.14396445,0.12586391,-0.05740221,0.0032586902,-0.0020639077,0.1318643,0.21758905,-0.5019603,-0.5587819,-0.29778045,181227-053002-437599-806141979,3,2.88,3.84
4,-0.116331846,0.15167373,0.15223248,-0.07403705,-0.39302683,-0.5125476,-0.51208466,-0.008452296,-0.82358414,-0.19893795,-0.25437292,-0.30819768,-0.33359385,-0.27017415,0.0027889684,-0.683638,-0.47863454,-0.09415695,-0.06811291,-0.28953847,0.21903607,-0.66267747,-0.5249093,-0.07916039,0.27855515,-0.19256678,-0.1520696,-0.059903536,-0.14655285,-0.062107444,-0.43179294,-0.13798016,-0.20093521,0.35519853,-0.19986267,0.05146888,-0.34133303,0.2405229,0.114614986,-0.24735445,0.43145338,-0.22355047,0.30126575,0.0870387,-0.15059933,0.074330054,0.8019324,0.1131129,1.0397606,-0.09855214,-0.20177986,-0.27789286,-0.4408106,-0.767556,-0.09645927,0.037504174,1.6671233,-0.14014067,-0.050831288,-0.32645354,0.019768476,-0.44497,-0.1026586,0.009804711,-0.31479672,-0.30701816,-0.15343812,0.10589745,-0.01720511,0.1526045,0.24874245,0.18504995,-0.5402261,-0.32508546,0.030310228,0.31889778,-0.21303017,1.054097,-0.24829862,-0.13957661,-0.25044078,0.32214326,-0.03909582,-0.42134753,0.5578526,0.18399793,0.034400523,-0.29322103,-0.25328267,0.55903435,-0.4367854,0.80621415,-0.07086927,1.0303166,0.5002731,0.24441355,0.6246917,-0.4184331,-0.3493954,0.8598752,0.43429258,0.0997715,0.32508707,0.09480357,-0.33537298,-0.2523889,0.4221431,-0.19385464,-0.2653933,0.16446917,-0.36427695,0.5061531,-0.13924333,-0.090050064,-0.18970795,-0.17947239,-0.3185298,-0.20212416,-0.0824908,0.13339278,0.03787677,-0.05779565,0.1511669,0.15458535,-0.038995884,-0.30596247,-0.46941936,-0.26998508,181227-053002-437599-806141979,4,3.84,4.8
5,-0.15963006,0.063749015,0.34701335,-0.02414575,-0.35212195,-0.2325455,-0.44787344,0.043077726,-0.59445304,-0.12696785,-0.20667276,-0.44890487,-0.17523065,-0.2753297,-0.060353093,-0.57193685,-0.46697995,0.05248317,-0.2682042,-0.592703,0.062207602,-0.67584455,-0.5290128,-0.38600487,0.28017747,-0.13446322,-0.35257876,-0.08184676,0.007790819,-0.028843239,-0.5522303,0.059386328,-0.16710176,0.2838275,-0.070216954,0.09720928,-0.23809674,0.16075265,0.065634325,-0.4071651,0.5456586,-0.3848229,0.42463076,0.27696678,-0.009236813,-0.03352192,0.69195837,0.2913648,0.8609102,0.18396841,-0.26446533,-0.33202824,-0.50755584,-0.6600155,0.09204006,0.052454907,1.4640589,-0.007830277,0.13587362,-0.21524727,0.05239165,-0.38647246,-0.042924017,-0.15603285,-0.28021368,-0.26725262,-0.054386586,0.1407563,0.18712577,0.014983773,0.05247356,0.157559,-0.4692052,-0.40875596,0.050691634,0.15213472,-0.30674806,0.9509331,-0.20206282,0.06562874,-0.22863194,0.48318583,0.13624406,-0.43991676,0.45958465,0.3453051,0.11991854,-0.067284375,-0.35587716,0.4246291,-0.4744943,0.75517845,-0.14063118,0.69316494,0.39276898,0.39349508,0.5091024,-0.34986773,-0.26934403,0.5507017,0.47267595,0.031529367,0.2753096,0.11678225,-0.22119531,-0.23084109,0.40706638,-0.28583845,-0.22650269,0.044115767,-0.30891526,0.46719512,-0.20848611,-0.110887244,-0.098601654,-0.1436648,-0.27228484,-0.3747688,-0.0018265396,0.32486677,-0.100989506,0.0023089051,0.067216665,0.1921368,0.07454578,-0.4395583,-0.43670088,-0.12812471,181227-053002-437599-806141979,5,4.8,5.76
6,-0.23662391,0.09234291,-0.0071766675,0.20496422,-0.51849306,-0.6315108,-0.69261146,0.15897197,-1.2503237,-0.18669122,-0.21926156,-0.32102865,-0.44750038,-0.31669027,-0.122908644,-0.78995836,-0.5171149,-0.107289284,-0.1641929,-0.5450516,0.20040222,-0.6988331,-0.53022397,-0.4049516,0.28329295,-0.10031012,-0.19951212,-0.24559122,-0.012192622,-0.13052903,-0.48243305,-0.0123536885,-0.023068625,0.5143314,-0.24765128,-0.06744158,-0.6824606,0.3365669,-0.19182967,-0.3887536,0.51164824,-0.45323378,0.4283654,-0.10178003,-0.11942008,-0.14578262,0.85927165,0.07854405,1.0295231,0.21344487,-0.14900367,-0.42918858,-0.5128677,-0.99315625,0.13343787,0.06550734,1.4607582,-0.18290894,-0.05427423,0.17828026,-0.03974688,-0.49936843,-0.22919148,-0.41532415,-0.3305053,-0.32126188,-0.280393,0.24144138,0.053271092,-0.06257087,0.0014036465,0.074603036,-0.7245194,-0.4108461,-0.08206776,0.4487391,-0.27361453,0.9490588,-0.14078262,-0.19742757,-0.37674525,0.33650416,-0.03601685,-0.6192152,0.42515707,0.027926415,-0.28542665,0.07101616,-0.3389216,0.6306753,-0.5127456,0.48845816,-0.4132436,0.63781327,0.77761054,0.44108436,0.7854659,-0.3962863,-0.4263211,0.62611014,0.48443642,0.0068993866,0.29587963,0.0736184,-0.5550426,-0.3715555,0.42037392,-0.2737682,-0.20801881,-0.058233522,-0.24445122,0.9552505,-0.0003500618,-0.28230634,-0.34063601,-0.19901326,-0.2821097,-0.49060768,-0.14344671,0.005038565,-0.0964569,-0.23476624,-0.047006723,-0.0025324225,0.22772002,-0.5520108,-0.7696258,-0.19610828,181227-053002-437599-806141979,6,5.76,6.72
7,-0.24409178,0.027539149,0.06570563,0.093600236,-0.5880407,-0.65826094,-0.673535,-0.10063029,-0.98369926,-0.33979237,-0.23672667,-0.44956946,-0.55188346,-0.20652142,-0.12061062,-0.8330624,-0.7275539,-0.20063108,-0.12966482,-0.47759596,0.36925197,-0.85187864,-0.58776605,-0.1801222,0.19227073,-0.37098762,-0.13980708,-0.27723843,-0.13280047,-0.2740926,-0.48342434,-0.3697557,-0.20089072,0.50286627,-0.3380409,0.101330936,-0.63738376,0.40103483,-0.24348836,-0.35020137,0.21260369,-0.2676612,0.40717646,-0.14489216,-0.22895125,-0.091686904,1.0063765,0.05794531,1.2034864,-0.13052085,-0.114632174,-0.33645937,-0.5535125,-1.0100411,-0.069969654,-0.038589396,2.1973393,-0.2769211,-0.2922592,-0.06126319,-0.09197959,-0.41798747,-0.07869786,-0.17071812,-0.35248303,-0.3452028,-0.29253057,-0.038029075,0.11275677,0.27289647,0.2015285,0.0786573,-0.71336144,-0.40053904,-0.25183395,0.51314497,-0.06808226,1.1061311,-0.4558222,-0.31608242,-0.3591871,0.26597363,-0.10636631,-0.5005219,0.56882405,-0.115107715,-0.2616193,-0.13436706,-0.46170807,0.7241083,-0.4288703,0.4904656,-0.22591117,1.2872413,0.6351366,0.065066874,0.84033847,-0.3816329,-0.37211892,1.0291868,0.18357764,-0.17596316,0.40600896,-0.051131546,-0.626698,-0.45274562,0.32568687,-0.17784572,-0.55402136,0.113646895,-0.41868013,0.7091415,0.037215635,-0.22361827,-0.2934758,-0.33071366,-0.39655873,-0.46293265,-0.21821907,0.035158753,-0.02106452,-0.20410454,-0.057348337,-0.08698693,0.08693061,-0.49549225,-0.67843056,-0.35621935,181227-053002-437599-806141979,7,6.72,7.68
8,-0.085935414,-0.04062,0.18849362,-0.21290615,-0.49571472,-0.764636,-0.64132416,0.037114374,-1.1370418,-0.34243387,-0.5561844,-0.6117292,-0.31078026,-0.06318095,-0.06794722,-0.5490892,-0.4070201,-0.08601794,-0.072765514,-0.20989761,0.31435072,-0.48355538,-0.5554597,0.14678136,0.08846834,-0.21629128,0.11839892,-0.17928067,-0.29395872,-0.09683655,-0.36307064,-0.12844148,-0.11534187,0.40312263,-0.12895247,0.2925377,-0.5078562,0.21965848,-0.335707,-0.19390678,0.4146314,-0.3101868,0.21087238,-0.028821096,-0.15394187,-0.06244713,0.7840121,0.22574899,1.3030903,-0.20327207,-0.12324233,-0.42545536,-0.6104489,-0.8778633,0.15860492,-0.11172373,1.6750796,-0.1831051,-0.16862497,-0.012905721,-0.057269603,-0.33477187,-0.14007735,-0.33146197,-0.18133256,-0.28956324,-0.28589338,0.22114936,-0.014038516,0.21392925,0.054100797,0.11915235,-0.6489971,-0.17801598,-0.2237413,0.66771233,-0.0004042536,1.0439911,-0.19113219,-0.2739206,-0.18037307,0.29923922,-0.15228888,-0.43048325,0.42922828,0.012875557,-0.3580419,-0.10289535,-0.25367284,0.46596986,-0.444981,0.43737012,-0.17507157,1.2517511,0.48869705,0.11944318,0.76805377,-0.43324178,-0.30598748,0.7017431,0.1199546,0.10504055,0.16127189,-0.07274261,-0.79354155,-0.3839925,0.27706674,-0.20621009,-0.1884115,0.0028523635,-0.30717373,0.5887137,0.073044285,-0.3218741,-0.36411703,-0.29063144,-0.2540076,-0.37797654,-0.27683458,-0.052684337,-0.019323602,-0.12532902,-0.071561456,-0.018089741,0.10968116,-0.59004235,-0.6021981,-0.33398497,181227-053002-437599-806141979,8,7.68,8.64
9,-0.13383567,0.21241151,0.1256427,0.22733533,-0.2908182,-0.53740084,-0.38703835,-0.12908316,-0.98749316,-0.007594317,-0.36559674,-0.27441335,-0.3379404,-0.2082245,-0.013372853,-0.56768376,-0.33029127,-0.060371667,-0.08620839,-0.5175334,0.38240552,-0.5908189,-0.32179374,-0.17726699,0.3128801,-0.11446309,-0.12915462,-0.0687823,0.07128009,-0.14114045,-0.315783,-0.174429,0.061993737,0.7645563,-0.06426251,-0.03930205,-0.47909886,0.4017741,0.03561757,-0.27167648,0.53942716,-0.12943426,0.4157002,-0.06150113,0.042162806,-0.10560611,1.0683408,0.3119591,0.75576055,0.030621499,-0.066937104,-0.13834763,-0.36778218,-0.8361451,0.20098579,0.049536683,0.95172745,-0.07548313,0.061131045,0.084701225,0.09350847,-0.33666974,-0.09641984,-0.1914983,-0.1953052,-0.3110814,-0.19193509,0.0857261,0.15326345,0.101264164,0.2196898,0.035432532,-0.5846081,-0.32899582,0.010034457,0.29152638,-0.09589778,0.9321523,-0.19096506,0.014604241,-0.09168514,0.68168396,-0.107260585,-0.50785154,0.5351423,0.05184959,-0.034701288,0.003093481,-0.294784,0.46026775,-0.48854133,0.46071714,-0.1735898,0.5913662,0.6217334,0.37656116,0.5610669,-0.2989534,-0.20545979,0.35760373,0.30675715,0.028077811,0.33627412,0.05368927,-0.44942674,-0.25537878,0.5892273,-0.35372233,-0.13264897,-0.053119518,-0.3830403,0.7994975,-0.057171002,-0.08123268,-0.22808923,-0.15454593,-0.26889077,-0.2860868,-0.35470995,0.14687973,-0.046056047,-0.17367002,-0.18608585,0.23361734,0.26797053,-0.46002248,-0.49749184,-0.2731462,181227-053002-437599-806141979,9,8.64,9.6
