,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,wav_filename,example_number,recording_start_s,recording_stop_s
0,-0.39869043,-0.16617668,0.0649102,0.2783613,0.16682474,-0.539222,-0.38935113,-0.093551986,-0.2901127,-0.6068686,-0.6549753,-0.46575308,-0.34233415,-0.22538656,-0.15824646,-0.4107223,-0.03809011,0.059049875,0.18301836,-0.39398918,0.95723516,-0.30575508,0.038171165,0.0960735,0.0027548373,0.14069535,-0.2749228,-0.012301166,0.37548238,-0.3093502,-0.31242463,-0.22591853,0.1584327,0.80299646,0.1630382,-0.28903925,-0.39804524,-0.15380259,-0.16036405,-0.14317125,-0.09086278,0.36772573,0.24897513,-0.28971785,0.2896975,-0.011923283,0.23763633,0.5272929,-0.111350894,0.06515804,-0.17992027,-0.46431166,-0.63182867,-0.29832897,-0.13481641,0.06540047,0.60042727,-0.5164216,0.7275202,0.1362716,-0.22581336,-0.32716894,-0.47238642,-0.30467713,-0.23309565,-0.26206464,-0.49352652,0.5391658,-0.29801047,-0.1442622,-0.0051014777,0.015124306,-0.7066709,-0.22182456,0.18410799,0.15835164,-0.09633133,0.7715295,0.30476773,0.17436884,0.38069552,1.0554047,-0.32786068,-0.54915303,0.7145381,-0.08805424,0.43892464,0.25110987,-0.2332301,0.13838202,-0.25528046,-0.064840585,0.06456082,-0.17741957,0.22622916,0.45184296,-0.13033514,-0.43627626,-0.56459403,-0.10694376,0.015019524,-0.00519827,-0.066567086,0.34835064,-0.16845384,-0.6514905,0.8257508,-0.4572031,0.368479,-0.2976939,-0.47352308,-0.28181687,0.36700308,-0.13115054,-0.42635965,-0.09031984,-0.36409745,-0.10033407,-0.82530403,0.14784433,-0.0723782,-0.29013476,-0.23743826,0.024321198,-0.1408368,-0.5017936,0.52851486,-0.4098519,181204-203002-437599-806141979,0,0.0,0.96
1,-0.6777729,-0.32709536,0.46830052,0.52258426,-0.1924207,-0.43162248,-0.1927783,-0.36325708,-0.8796574,-0.39962894,-0.7916049,-0.034287274,-0.48647815,-0.59767383,-0.36771318,-0.26460916,0.13127416,-0.04314089,0.34884423,-0.5641712,1.1494871,-0.4052707,-0.25350726,-0.07537705,-0.5660443,-0.4290369,-0.62016845,-0.28203306,0.56038153,-0.7276388,-0.6611951,-0.5518173,0.4484018,0.9856433,-0.32620338,-0.3439058,-0.767952,-0.60856235,-0.031198844,-0.04213029,-0.36759177,0.6156251,1.0704908,-0.32880434,0.45056784,-0.20759645,-0.39410806,0.42508543,-0.09306419,0.4906961,-0.34879464,-0.5592006,-1.3018831,-0.44361818,-0.88507825,0.5036299,0.5546461,-0.4226355,1.2681077,-0.36355016,-0.4936957,-0.4189552,-0.7931053,-0.6795487,-0.17225826,-0.2816242,-0.75250214,0.3944189,-0.51435626,-0.4178916,-0.04162144,-0.069517285,-0.87928814,-0.6764221,0.091683775,0.021370128,-0.5749282,0.80035603,0.20810463,0.09272653,0.88094574,2.0023127,-0.40701172,-0.85914063,0.52290297,-0.27402872,0.97036755,0.10384937,-0.14418657,0.032574803,-0.4044483,-0.38995984,-0.20964137,-0.81950915,-0.04857427,0.21273372,-0.318821,-0.7953469,-0.77914417,-0.2016871,-0.07524064,-0.25259882,-0.58147407,-0.09535968,-0.10703929,-0.81419504,0.5785636,-0.42624813,-0.1445587,-0.42784747,-0.42897025,0.32317942,0.6234083,-0.013250351,-0.34304798,-0.07674083,-0.39608875,-0.49966252,-0.5728384,-0.28130037,-0.3859977,-0.4028605,-0.21064256,0.18256527,0.018590935,-0.7540684,1.0537269,-0.3487262,181204-203002-437599-806141979,1,0.96,1.92
2,-0.7943857,-0.121786594,0.34615412,0.46260595,-0.10833649,-0.41868868,-0.27341118,-0.100258864,-0.4229291,-0.27630612,-0.43540642,-0.26556927,-0.14789179,-0.46656966,-0.31641686,-0.1584576,0.24373661,0.10067937,-0.007549271,-0.5760925,0.7120856,-0.259889,-0.20243981,-0.09709327,-0.113728225,-0.07696447,-0.49314952,-0.38364026,0.2949643,-0.42741483,-0.24802962,-0.13984734,0.3109815,0.8062206,0.06669819,-0.27787775,-0.4838888,-0.22050221,-0.15972437,-0.22340834,-0.0050540566,0.40235007,0.46322772,-0.1132832,0.18730284,-0.19062209,0.13831788,0.6661031,-0.26228583,0.28070757,-0.2583053,-0.6908387,-0.8487778,-0.2283459,-0.3093654,0.16901296,0.7408583,-0.14710407,0.9665327,-0.059839822,-0.35154644,-0.3133669,-0.5065223,-0.78081906,-0.19399142,-0.27582538,-0.4768756,0.4482851,-0.173971,-0.4174216,-0.22353171,-0.07783735,-0.8455538,-0.35427973,0.08708866,0.05668874,-0.1815997,0.39368773,0.4279247,0.20251933,0.16575232,1.3486905,-0.24683186,-0.6792746,0.69569147,0.037670404,0.70862734,0.24113688,-0.14685096,0.31095517,-0.38700593,-0.44380847,-0.23575059,-0.2351329,0.06252554,0.7237236,-0.22434027,-0.47407618,-0.3294542,-0.27256906,0.15463631,0.13965875,-0.18440916,0.27496976,-0.38030326,-0.9100843,0.7899364,-0.4169806,0.42946103,-0.366035,-0.4848755,-0.0015182793,0.43989784,-0.00053515285,-0.37302047,0.009103328,-0.38715824,-0.4500829,-0.36651197,-0.1494734,-0.24195404,-0.18448311,-0.20665348,0.036802083,-0.011194933,-0.6493143,0.5544392,-0.42421323,181204-203002-437599-806141979,2,1.92,2.88
3,-0.14963982,-0.0040228665,-0.0059470534,-0.13008106,-0.6692147,-0.6632774,-0.7970082,-0.35444397,-1.2708633,-0.08731933,-0.35263923,-0.45911443,-0.25204924,-0.105292946,-0.13814771,-0.57058537,-0.36038005,-0.10505149,-0.027851015,-0.5062449,0.24560457,-0.5196347,-0.62567383,-0.059983373,0.05415076,-0.13446656,-0.1611476,-0.0841998,-0.044430688,-0.29908276,-0.5378659,-0.13589054,-0.2987181,0.07662712,-0.21992306,-0.07358576,-0.29848784,0.31509393,-0.28460187,-0.3013389,0.4432742,-0.3699187,0.08249365,0.0005543977,-0.1252428,-0.15972444,0.59517074,0.25915033,1.262824,-0.23109064,-0.26935744,-0.3197154,-0.6814059,-1.0342143,0.047668874,-0.0022062212,2.031603,-0.26587957,-0.26271313,-0.564994,-0.2409049,-0.5534815,-0.12372321,-0.2615764,-0.063302875,-0.27655107,-0.25215328,0.40458935,0.03406673,0.18073061,0.11959714,0.013973042,-0.68468887,-0.3977195,-0.07843456,0.6901425,-0.32802665,0.99149334,-0.46094957,-0.07673025,-0.04654447,0.2798545,-0.18801966,-0.445496,0.49403957,0.11746597,-0.090198725,-0.15045626,-0.1491207,0.6506946,-0.5357455,0.8453396,-0.42147714,1.3803444,0.35646158,-0.020377815,1.0042275,-0.5868519,-0.3626367,1.1120937,0.24833095,-0.23028576,0.22100301,0.11047079,-0.5907222,-0.2669766,0.31402904,-0.16269933,-0.17583624,0.049580615,-0.41829708,0.3970077,-0.2562958,-0.38746178,-0.31655782,-0.17146131,-0.17549622,-0.29557306,-0.183808,0.0026370082,-0.109109536,-0.21576801,0.15363972,0.037418783,-0.045617275,-0.5407256,-0.55972093,-0.26009494,181204-203002-437599-806141979,3,2.88,3.84
4,-0.19639108,-0.015549183,-0.023491025,-0.07203777,-0.7008145,-0.6945585,-0.6646185,-0.43719593,-1.355246,0.001402244,-0.44616833,-0.4483524,-0.58567446,-0.15064815,0.054027565,-0.6663121,-0.15762553,-0.023728788,0.0663223,-0.5508679,0.22619638,-0.39444888,-0.70828307,0.2694656,0.10928711,-0.25072834,-0.12040448,-0.04987487,-0.0010286719,-0.18217207,-0.4365119,-0.19378868,-0.079997085,0.3292267,-0.1286802,0.019795805,-0.46565306,0.1432903,-0.299074,-0.33942467,0.70146835,-0.4198451,0.36311162,0.0032922924,-0.14810479,-0.14474356,0.48579603,0.41749308,1.0400429,-0.06176117,-0.30178767,-0.23032562,-0.5930834,-1.0845481,0.16142058,0.14898017,1.7048692,-0.3915075,-0.25095204,-0.21198335,-0.12226677,-0.51750183,-0.24605656,-0.23733188,-0.008743942,-0.2623991,-0.41798663,0.47960174,0.0753267,-0.03803441,0.035064414,0.012995422,-1.083013,-0.13743109,-0.01656802,0.7051079,-0.5714372,0.6250193,-0.33641538,-0.13306648,-0.06228649,0.38792908,-0.57379746,-0.5499848,0.3221852,0.24782091,-0.31268528,-0.26740795,-0.054115728,0.6515461,-0.57943714,0.844747,-0.44715112,0.7635466,0.5384636,0.10190588,0.71495306,-0.6176933,-0.55343467,0.57160175,0.29861194,-0.19699687,0.15663369,0.058525413,-0.6408267,-0.27298242,0.31586996,-0.29480565,-0.23969504,0.17751713,-0.5520083,0.43594635,-0.24496138,-0.3454377,-0.4115377,-0.10105291,-0.23218921,-0.21943107,-0.4870226,0.17670713,-0.07594375,-0.3718838,0.22518145,0.15693578,0.012404945,-0.48982492,-0.47178972,-0.36124593,181204-203002-437599-806141979,4,3.84,4.8
5,-0.121795565,-0.10332307,-0.010545433,-0.085160546,-0.71992373,-0.6630587,-0.6807796,-0.3763981,-1.1523986,0.022390887,-0.4176323,-0.4424256,-0.39550427,-0.07425776,0.032316744,-0.6649708,-0.25164276,-0.07488626,0.048620053,-0.56065285,0.2174784,-0.46107036,-0.7360268,0.36919332,0.058644116,-0.29922757,-0.10635841,-0.09521493,-0.107786074,-0.14509426,-0.51174265,-0.14718246,-0.06529637,0.11485472,-0.26216194,0.10930684,-0.48406667,0.2771476,-0.24405606,-0.43559748,0.6506063,-0.4131899,0.35589477,0.08504419,-0.24861112,-0.16113606,0.54718137,0.44082433,1.1383171,-0.04162559,-0.34875482,-0.20781337,-0.6405692,-0.9241117,0.20340109,0.1023254,1.7982845,-0.27740616,-0.29565778,-0.32570732,-0.1562576,-0.50035083,-0.14752796,-0.16366665,-0.16329992,-0.26690233,-0.26752242,0.46958077,0.024391083,0.05705288,-0.059799403,0.02358897,-0.8842569,-0.24333784,-0.0023358315,0.64663684,-0.41077003,0.7261425,-0.26929793,-0.23045266,-0.17358497,0.27153325,-0.45725998,-0.46628764,0.3383002,0.23907752,-0.34086207,-0.07141055,-0.18954815,0.5926664,-0.51625955,0.8497656,-0.41094238,0.9444369,0.5250641,0.06418964,0.77726096,-0.5262203,-0.49093172,0.71760666,0.2556927,-0.16131741,0.24551447,-0.023849934,-0.5282639,-0.30239433,0.2771563,-0.20726548,-0.24170128,0.12675858,-0.415908,0.4666449,-0.3030892,-0.3694614,-0.31853276,-0.19938478,-0.21245044,-0.44403407,-0.16667444,0.15912458,-0.06042494,-0.33552682,0.37140688,0.11536431,-0.074527696,-0.4814982,-0.5027081,-0.3431741,181204-203002-437599-806141979,5,4.8,5.76
6,0.0071742535,-0.02572012,0.17683716,-0.088204995,-0.42851222,-0.51902455,-0.4617058,-0.19695458,-0.9456072,0.06697481,-0.25170812,-0.43933666,-0.24243514,-0.025988057,0.002476938,-0.25486654,-0.25765407,0.15609944,0.15655264,-0.2767934,0.111597255,-0.2788967,-0.48861128,0.35288724,0.11236307,-0.10299528,0.016246885,-0.0045302324,-0.14924185,-0.053899214,-0.30508414,-0.07577932,-0.054250117,0.21421705,-0.08954981,0.17323044,-0.2257705,0.1389166,-0.2019748,-0.24273711,0.55735666,-0.3325159,0.25653702,0.1094482,-0.069095224,-0.04351315,0.56458044,0.5241064,0.97086656,-0.035102367,-0.17322274,-0.24149553,-0.6002129,-0.6918508,0.16793707,-0.03949759,1.4301353,-0.10068084,-0.12615657,-0.3361952,-0.037912726,-0.34180903,0.056161746,-0.14152567,-0.05349374,-0.1994976,-0.17268518,0.34997213,0.087934576,0.20546955,0.010466943,0.111398414,-0.48746127,-0.08864822,0.010577947,0.49819833,-0.3472845,0.72193015,-0.17629969,0.049036622,-0.034450516,0.39182,-0.17138824,-0.30443463,0.31335613,0.3424086,-0.109669685,-0.14515956,-0.13777529,0.496432,-0.3481317,0.79295313,-0.18427846,0.94781065,0.45125932,0.18449035,0.5125335,-0.38167715,-0.2764161,0.52405,0.10179722,0.1119667,0.07978998,-0.03873542,-0.54851127,-0.18501638,0.31822878,-0.13819177,-0.12541428,0.15507032,-0.38828465,0.37647554,-0.13383615,-0.36363393,-0.20576315,-0.14061031,-0.06043589,-0.16470483,-0.013404727,0.15246138,0.014785841,-0.09857369,0.1560665,0.25270703,-0.026119024,-0.35283318,-0.26711768,-0.26419574,181204-203002-437599-806141979,6,5.76,6.72
7,-0.011445075,-0.08990523,0.2223248,-0.11441835,-0.5974951,-0.819552,-0.617448,-0.25423703,-1.1912012,-0.05120629,-0.35332474,-0.59715164,-0.37143695,-0.007300228,0.091455236,-0.38066062,-0.35804647,0.1357986,0.2468224,-0.23117116,0.14913957,-0.425139,-0.59574515,0.65756285,0.12981433,-0.26118496,0.09039989,-0.07562578,-0.27652615,-0.09952867,-0.3010605,-0.22585854,0.004314091,0.08417783,-0.10704751,0.15328698,-0.42590886,0.12867254,-0.40008998,-0.25913167,0.50660884,-0.4540673,0.21712025,0.0078021437,-0.2187148,-0.1352292,0.5334873,0.4849284,1.0623932,-0.21232048,-0.2339514,-0.33990374,-0.59413606,-0.91440123,0.23419435,0.026097834,1.7395848,-0.22344087,-0.24442032,-0.4126339,-0.07826346,-0.36007297,0.03800425,-0.101791024,-0.12739325,-0.22772285,-0.25952017,0.45757514,-0.012664663,0.20764622,-0.102772355,0.16439505,-0.7466597,-0.052183226,-0.026517332,0.74673533,-0.3655938,0.8482622,-0.2879859,-0.20183468,-0.18440941,0.21179357,-0.42441776,-0.35134825,0.31105435,0.16635184,-0.22426099,-0.21438155,-0.27280176,0.59797585,-0.4499167,0.88695836,-0.19170833,1.063805,0.54525054,0.13233364,0.5518393,-0.5979647,-0.49308863,0.5929599,0.14969401,-0.01759839,0.040214006,-0.111277044,-0.66936564,-0.44557887,0.25695205,-0.20721641,-0.152747,0.204671,-0.35906973,0.27613384,-0.1406987,-0.31632158,-0.28077215,-0.2953237,-0.1991992,-0.1976106,-0.19919255,0.0879365,0.017033428,-0.28683573,0.17497435,0.13724577,-0.07061584,-0.44059,-0.36422223,-0.458099,181204-203002-437599-806141979,7,6.72,7.68
8,-0.18348905,-0.012032747,0.10130538,-0.36228925,-0.6116502,-0.6958833,-0.6076409,-0.3876423,-0.90209246,-0.24675071,-0.70463324,-0.6235061,-0.49789247,-0.20803034,-0.04492227,-0.6056745,-0.43099862,-0.3356142,-0.06174594,-0.57220435,0.6291133,-0.7344452,-0.64769304,0.10847944,-0.24186164,-0.3344684,-0.11006132,-0.1752538,-0.35477704,-0.16814332,-0.60311764,-0.4365787,-0.49857542,0.22915824,-0.09387156,0.15159366,-0.5316232,0.6132829,-0.14780289,-0.33286023,0.34798542,-0.22024696,0.10761792,-0.021360457,-0.24848166,0.050359443,0.60822177,0.041273564,1.7809534,-0.35662445,-0.37423337,-0.2524209,-0.6289888,-1.0063422,-0.1236735,-0.0450046,2.3984113,-0.7303467,-0.38365236,-0.074309155,-0.19673038,-0.4666968,-0.28852922,0.121118456,-0.27541876,-0.3773653,-0.40042943,0.09268727,-0.082085855,0.4069032,0.32789442,0.061864465,-1.1319768,-0.12216603,-0.38411903,0.63222545,-0.11078991,1.1274505,-0.43979046,-0.40209222,-0.124123745,0.05521837,-0.52017,-0.22634208,0.42148578,-0.00042009354,-0.14383647,-0.43936834,-0.38044798,0.49144262,-0.5423902,0.73732364,-0.09559788,1.5543618,0.22194482,-0.24668503,1.3348553,-0.6576012,-0.4733292,1.1581486,0.165261,-0.29655433,0.42024425,0.051450253,-0.5416306,-0.4370187,0.22852278,-0.09672966,-0.37591526,0.118444614,-0.31864476,0.67977923,-0.19160953,-0.235351,-0.4482286,-0.2512654,-0.32327387,-0.46420357,-0.5088843,-0.1324566,-0.1444634,-0.12633163,0.0770197,-0.044133008,-0.098320015,-0.64038527,-0.52683324,-0.3761773,181204-203002-437599-806141979,8,7.68,8.64
9,-0.14724869,-0.24322635,0.1937142,-0.6776892,-0.7680093,-0.8382288,-0.6245556,-0.3149998,-1.3618709,-0.268125,-1.0005904,-1.0368025,-0.8799321,-0.16124731,-0.22638401,-0.79228884,-0.5438734,-0.12841102,-0.2617476,-0.37118658,0.5714108,-0.67074674,-0.68747747,0.22661074,-0.18847156,-0.4101359,-0.07018581,-0.08407983,-0.6262599,-0.26125216,-0.46962777,-0.47584492,-0.36961436,0.34257007,-0.20928669,0.61515266,-0.7856694,0.26153183,-0.57156664,-0.5110523,0.20010377,-0.33142322,0.35044232,0.089565806,-0.34712777,0.014064699,0.40272206,0.14760044,1.7735175,-0.49170867,-0.35976183,-0.5014887,-0.6339536,-1.269719,-0.1311351,-0.16053924,2.3915925,-0.85645443,-0.50571656,-0.32793084,-0.27735493,-0.5608527,-0.39683467,-0.046444297,-0.42695457,-0.37146264,-0.4724061,0.40368313,-0.29358736,0.5381514,0.082527936,0.12758517,-1.4119182,-0.034215048,-0.48786712,0.6797657,-0.23675466,1.0899107,-0.49970052,-0.56780696,-0.12366765,0.04017654,-0.84842587,-0.579461,0.51921964,0.1748775,-0.48155716,-0.27418917,-0.3380471,0.50697005,-0.4556773,0.822682,-0.30153924,1.7275412,0.31138766,-0.22562635,1.1616395,-0.7554895,-0.8838639,1.2047778,0.016562834,-0.15827608,0.22274671,-0.1725572,-0.78020096,-0.5951337,0.20520005,-0.18397298,-0.49275342,0.35676104,-0.45044175,0.33491558,-0.14654747,-0.394362,-0.598786,-0.5573602,-0.41961393,-0.44462755,-0.8780246,0.07128025,-0.29858428,-0.13153735,0.1262493,-0.09488225,-0.323574,-0.7732121,-0.6549243,-0.5915235,181204-203002-437599-806141979,9,8.64,9.6
